country_code;region_name;iata;icao;airport;latitude;longitude
US;Massachusetts;NRR;TJRV;Jose Aponte de la Torre Airport;18,24530;-65,64340
US;Massachusetts;ORH;KORH;Worcester Regional Airport;42,26730;-71,87570
US;Massachusetts;OWD;KOWD;Norwood Memorial Airport;42,19050;-71,17290
US;Massachusetts;PMX;;Metropolitan Airport;42,22330;-72,31140
US;Massachusetts;PSF;KPSF;Pittsfield Municipal Airport;42,42680;-73,29290
US;Massachusetts;PVC;KPVC;Provincetown Municipal Airport;42,07190;-70,22140
US;Massachusetts;PYM;KPYM;Plymouth Municipal Airport;41,90900;-70,72880
US;Massachusetts;UWA;;Ware Airport;42,28200;-72,21480
US;Massachusetts;VQS;TJVQ;Antonio Rivera Rodriguez Airport;18,13480;-65,49360
US;Michigan;ACB;KACB;Antrim County Airport;44,98860;-85,19840
US;Michigan;ADG;KADG;Lenawee County Airport;41,86770;-84,07730
US;Michigan;AMN;KAMN;Gratiot Community Airport;43,32210;-84,68800
US;Michigan;APN;KAPN;Alpena County Regional Airport;45,07810;-83,56030
US;Michigan;ARB;KARB;Ann Arbor Municipal Airport;42,22300;-83,74560
US;Michigan;AZO;KAZO;Kalamazoo/Battle Creek International Airport;42,23490;-85,55210
US;Michigan;BEH;KBEH;Southwest Michigan Regional Airport;42,12860;-86,42850
US;Michigan;BTL;KBTL;W. K. Kellogg Airport;42,30730;-85,25150
US;Michigan;CAD;KCAD;Wexford County Airport;44,27530;-85,41890
US;Michigan;CIU;KCIU;Chippewa County International Airport;46,25080;-84,47240
US;Michigan;CMX;KCMX;Houghton County Memorial Airport;47,16840;-88,48910
US;Michigan;DRE;KDRM;Drummond Island Airport;46,00930;-83,74390
US;Michigan;DTW;KDTW;Detroit Metro Wayne County Airport;42,21250;-83,35330
US;Michigan;ECA;;Iosco County Airport;44,31280;-83,42230
US;Michigan;ESC;KESC;Delta County Airport;45,72270;-87,09370
US;Michigan;FNT;KFNT;Bishop International Airport;42,96540;-83,74360
US;Michigan;GDW;KGDW;Gladwin Zettel Memorial Airport;43,97060;-84,47500
US;Michigan;GLR;KGLR;Gaylord Regional Airport;45,01350;-84,70360
US;Michigan;GRR;KGRR;Gerald R. Ford International Airport;42,88080;-85,52280
US;Michigan;HAI;KHAI;Three Rivers Municipal Airport (Dr. Haines Flying Field);41,95980;-85,59340
US;Michigan;HLM;KHLM;Park Township Airport;42,79590;-86,16200
US;Michigan;HTL;KHTL;Roscommon County-Blodgett Memorial Airport;44,35980;-84,67110
US;Michigan;IMT;KIMT;Ford Airport;45,81840;-88,11450
US;Michigan;IRS;KIRS;Kirsch Municipal Airport;41,81330;-85,43900
US;Michigan;ISQ;KISQ;Schoolcraft County Airport;45,97460;-86,17180
US;Michigan;IWD;KIWD;Gogebic-Iron County Airport;46,52750;-90,13140
US;Michigan;JXN;KJXN;Jackson County Airport (Reynolds Field);42,25980;-84,45940
US;Michigan;LAN;KLAN;Capital Region International Airport;42,77870;-84,58740
US;Michigan;LDM;KLDM;Mason County Airport;43,96250;-86,40790
US;Michigan;MBL;KMBL;Manistee County Blacker Airport;44,27240;-86,24690
US;Michigan;MBS;KMBS;MBS International Airport;43,53290;-84,07960
US;Michigan;MCD;KMCD;Mackinac Island Airport;45,86490;-84,63730
US;Michigan;MKG;KMKG;Muskegon County Airport;43,16950;-86,23820
US;Michigan;MNM;KMNM;Menominee-Marinette Twin County Airport;45,12670;-87,63840
US;Michigan;MOP;KMOP;Mount Pleasant Municipal Airport;43,62170;-84,73750
US;Michigan;MQT;KSAW;Sawyer International Airport;46,35360;-87,39540
US;Michigan;MTC;KMTC;Selfridge Air National Guard Base;42,61350;-82,83690
US;Michigan;NLE;;Jerry Tyler Memorial Airport;41,83590;-86,22520
US;Michigan;OSC;KOSC;Oscoda-Wurtsmith Airport;44,45160;-83,39410
US;Michigan;PHN;KPHN;St. Clair County International Airport;42,91100;-82,52890
US;Michigan;PLN;KPLN;Pellston Regional Airport (Emmet County);45,57090;-84,79670
US;Michigan;PTK;KPTK;Oakland County International Airport;42,66550;-83,42010
US;Michigan;RCT;KRCT;Nartron Field;43,90000;-85,51670
US;Michigan;TVC;KTVC;Cherry Capital Airport;44,74140;-85,58220
US;Michigan;TZC;KCFS;Tuscola Area Airport;43,45880;-83,44550
US;Michigan;WBK;;West Branch Community Airport;44,24480;-84,17980
US;Michigan;WBR;KRQB;Roben-Hood Airport;43,72260;-85,50410
US;Minnesota;AEL;KAEL;Albert Lea Municipal Airport;43,68150;-93,36720
US;Minnesota;AUM;KAUM;Austin Municipal Airport;43,66500;-92,93340
US;Minnesota;AXN;KAXN;Alexandria Municipal Airport (Chandler Field);45,86630;-95,39470
US;Minnesota;BBB;KBBB;Benson Municipal Airport;45,33190;-95,65060
US;Minnesota;BDE;KBDE;Baudette International Airport;48,72840;-94,61220
US;Minnesota;BJI;KBJI;Bemidji Regional Airport;47,50940;-94,93370
US;Minnesota;BRD;KBRD;Brainerd Lakes Regional Airport;46,39830;-94,13810
US;Minnesota;CKN;KCKN;Crookston Municipal Airport (Kirkwood Field);47,84170;-96,62160
US;Minnesota;DLH;KDLH;Duluth International Airport;46,84210;-92,19360
US;Minnesota;DTL;KDTL;Detroit Lakes Airport (Wething Field);46,82520;-95,88570
US;Minnesota;EVM;KEVM;Eveleth-Virginia Municipal Airport;47,42510;-92,49850
US;Minnesota;FBL;KFBL;Faribault Municipal Airport;44,32840;-93,31250
US;Minnesota;FCM;KFCM;Flying Cloud Airport;44,82720;-93,45710
US;Minnesota;FFM;KFFM;Fergus Falls Municipal Airport (Einar Mickelson Field);46,28440;-96,15670
US;Minnesota;FRM;KFRM;Fairmont Municipal Airport;43,64390;-94,41560
US;Minnesota;GPZ;KGPZ;Grand Rapids-Itasca County Airport (Gordon Newstrom Field);47,21110;-93,50980
US;Minnesota;GRM;KCKC;Grand Marais/Cook County Airport;47,83830;-90,38290
US;Minnesota;HIB;KHIB;Range Regional Airport;47,38660;-92,83900
US;Minnesota;ILL;KBDH;Willmar Municipal Airport (John L. Rice Field);45,11770;-95,13040
US;Minnesota;INL;KINL;Falls International Airport;48,56620;-93,40310
US;Minnesota;LYU;KELO;Ely Municipal Airport;47,82450;-91,83070
US;Minnesota;MIC;KMIC;Crystal Airport;45,06200;-93,35390
US;Minnesota;MJQ;KMJQ;Jackson Municipal Airport;43,65000;-94,98670
US;Minnesota;MKT;KMKT;Mankato Regional Airport;44,22160;-93,91870
US;Minnesota;MML;KMML;Southwest Minnesota Regional Airport (Marshall/Ryan Field);44,45050;-95,82190
US;Minnesota;MOX;KMOX;Morris Municipal Airport;45,57040;-95,96840
US;Minnesota;MSP;KMSP;Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field);44,88200;-93,22180
US;Minnesota;MVE;KMVE;Montevideo-Chippewa County Airport;44,96910;-95,71030
US;Minnesota;MWM;KMWM;Windom Municipal Airport;43,91340;-95,10940
US;Minnesota;NSL;KDVP;Slayton Municipal Airport;43,98680;-95,78260
US;Minnesota;ONA;KONA;Winona Municipal Airport (Max Conrad Field);44,07720;-91,70830
US;Minnesota;OTG;KOTG;Worthington Municipal Airport;43,65590;-95,58400
US;Minnesota;OWA;KOWA;Owatonna Degner Regional Airport;44,12340;-93,26060
US;Minnesota;PKD;KPKD;Park Rapids Municipal Airport (Konshok Field);46,90060;-95,07310
US;Minnesota;ROX;KROX;Roseau Municipal Airport (Rudy Billberg Field);48,85600;-95,69700
US;Minnesota;RRT;KRRT;Warroad International Memorial Airport (Swede Carlson Field);48,94140;-95,34840
US;Minnesota;RST;KRST;Rochester International Airport;43,90830;-92,50000
US;Minnesota;RWF;KRWF;Redwood Falls Municipal Airport;44,54720;-95,08230
US;Minnesota;STC;KSTC;St. Cloud Regional Airport;45,54660;-94,05990
US;Minnesota;STP;KSTP;St. Paul Downtown Airport (Holman Field);44,93450;-93,06000
US;Minnesota;SYN;KSYN;Stanton Airfield;44,47550;-93,01630
US;Minnesota;TVF;KTVF;Thief River Falls Regional Airport;48,06570;-96,18500
US;Minnesota;ULM;KULM;New Ulm Municipal Airport;44,31960;-94,50230
US;Mississippi;BIX;KBIX;Keesler Air Force Base;30,41040;-88,92440
US;Mississippi;CBM;KCBM;Columbus Air Force Base;33,64380;-88,44380
US;Mississippi;CKM;KCKM;Fletcher Field;34,29970;-90,51230
US;Mississippi;CRX;KCRX;Roscoe Turner Airport;34,91500;-88,60350
US;Mississippi;DXE;KMBO;Bruce Campbell Field;32,43870;-90,10310
US;Mississippi;GLH;KGLH;Mid-Delta Regional Airport;33,48290;-90,98560
US;Mississippi;GPT;KGPT;Gulfport-Biloxi International Airport;30,40730;-89,07010
US;Mississippi;GTR;KGTR;Golden Triangle Regional Airport;33,45030;-88,59140
US;Mississippi;GWO;KGWO;Greenwood-Leflore Airport;33,49430;-90,08470
US;Mississippi;HBG;KHBG;Hattiesburg Bobby L. Chain Municipal Airport;31,26480;-89,25280
US;Mississippi;HEZ;KHEZ;Natchez-Adams County Airport (Hardy-Anders Field);31,61370;-91,29730
US;Mississippi;HKS;KHKS;Hawkins Field;32,33450;-90,22220
US;Mississippi;JAN;KJAN;Jackson-Evers International Airport;32,31120;-90,07590
US;Mississippi;LMS;KLMS;Louisville Winston County Airport;33,14620;-89,06250
US;Mississippi;LUL;KLUL;Hesler-Noble Field;31,67260;-89,17220
US;Mississippi;MCB;KMCB;McComb-Pike County Airport (John E. Lewis Field);31,17850;-90,47190
US;Mississippi;MEI;KMEI;Meridian Regional Airport (Key Field);32,33260;-88,75190
US;Mississippi;MMS;KMMS;Selfs Airport;34,23150;-90,28960
US;Mississippi;OLV;KOLV;Olive Branch Airport;34,97870;-89,78690
US;Mississippi;OSX;KOSX;Kosciusko-Attala County Airport;33,09000;-89,54090
US;Mississippi;PCU;;Poplarville-Pearl River County Airport;30,78600;-89,50450
US;Mississippi;PGL;KPQL;Trent Lott International Airport;30,46280;-88,52920
US;Mississippi;PIB;KPIB;Hattiesburg-Laurel Regional Airport;31,46710;-89,33710
US;Mississippi;RFK;;Rollang Field;32,95490;-90,84590
US;Mississippi;TUP;KTUP;Tupelo Regional Airport;34,26810;-88,76990
US;Mississippi;UBS;KUBS;Columbus-Lowndes County Airport;33,46540;-88,38030
US;Mississippi;UOX;KUOX;University-Oxford Airport;34,38430;-89,53680
US;Mississippi;UTM;KUTA;Tunica Municipal Airport;34,68100;-90,34670
US;Mississippi;VKS;KVKS;Vicksburg Municipal Airport;32,23930;-90,92840
US;Missouri;AIZ;KAIZ;Lee C. Fine Memorial Airport;38,09600;-92,54950
US;Missouri;BKG;KBBG;Branson Airport;36,53210;-93,20050
US;Missouri;BUM;KBUM;Butler Memorial Airport;38,28980;-94,34010
US;Missouri;CGI;KCGI;Cape Girardeau Regional Airport;37,22530;-89,57080
US;Missouri;COU;KCOU;Columbia Regional Airport;38,81810;-92,21960
US;Missouri;DMO;KDMO;Sedalia Regional Airport;38,70740;-93,17590
US;Missouri;EOS;KEOS;Neosho Hugh Robinson Airport;36,80650;-94,39100
US;Missouri;FAM;KFAM;Farmington Regional Airport;37,76110;-90,42860
US;Missouri;IRK;KIRK;Kirksville Regional Airport;40,09350;-92,54490
US;Missouri;JEF;KJEF;Jefferson City Memorial Airport;38,59120;-92,15610
US;Missouri;JLN;KJLN;Joplin Regional Airport;37,15180;-94,49830
US;Missouri;KNK;PFKK;Kokhanok Airport;59,43320;-154,80400
US;Missouri;KNT;KTKX;Kennett Memorial Airport;36,22590;-90,03660
US;Missouri;MAW;KMAW;Malden Regional Airport;36,60060;-89,99220
US;Missouri;MBY;KMBY;Omar N. Bradley Airport;39,46390;-92,42700
US;Missouri;MCI;KMCI;Kansas City International Airport;39,29760;-94,71390
US;Missouri;MHL;KMHL;Marshall Memorial Municipal Airport;39,09580;-93,20290
US;Missouri;MKC;KMKC;Charles B. Wheeler Downtown Airport;39,12320;-94,59280
US;Missouri;NVD;KNVD;Nevada Municipal Airport;37,85300;-94,30450
US;Missouri;OSB;;Grand Glaize-Osage Beach Airport;36,30580;43,14740
US;Missouri;PLK;KPLK;M. Graham Clark Downtown Airport;36,62590;-93,22890
US;Missouri;POF;KPOF;Poplar Bluff Municipal Airport;36,77390;-90,32490
US;Missouri;SGF;KSGF;Springfield-Branson National Airport;37,24570;-93,38860
US;Missouri;SIK;KSIK;Sikeston Memorial Municipal Airport;36,89890;-89,56180
US;Missouri;STJ;KSTJ;Rosecrans Memorial Airport;39,77190;-94,90970
US;Missouri;STL;KSTL;Lambert-St. Louis International Airport;38,74870;-90,37000
US;Missouri;SUS;KSUS;Spirit of St. Louis Airport;38,66210;-90,65200
US;Missouri;SZL;KSZL;Whiteman Air Force Base;38,73030;-93,54790
US;Missouri;TBN;KTBN;Waynesville-St. Robert Regional Airport (Forney Field);37,74160;-92,14070
US;Missouri;TRX;KTRX;Trenton Municipal Airport;40,08360;-93,59080
US;Missouri;VIH;KVIH;Rolla National Airport;38,12740;-91,76950
US;Missouri;VRS;;Roy Otten Memorial Airfield;38,42780;-92,87520
US;Montana;BDX;;Broadus Airport;45,47250;-105,45400
US;Montana;BIL;KBIL;Billings Logan International Airport;45,80770;-108,54300
US;Montana;BTM;KBTM;Bert Mooney Airport;45,95480;-112,49700
US;Montana;BZN;KBZN;Bozeman Yellowstone International Airport (Gallatin Field);45,77750;-111,15300
US;Montana;CTB;KCTB;Cut Bank Municipal Airport;48,60840;-112,37600
US;Montana;DLN;KDLN;Dillon Airport;45,25540;-112,55300
US;Montana;DRU;;Drummond Airport;46,62080;-113,20500
US;Montana;FCA;KGPI;Glacier Park International Airport;48,31050;-114,25600
US;Montana;GDV;KGDV;Dawson Community Airport;47,13870;-104,80700
US;Montana;GGW;KGGW;Glasgow Airport (Wokal Field);48,21250;-106,61500
US;Montana;GTF;KGTF;Great Falls International Airport;47,48200;-111,37100
US;Montana;HLN;KHLN;Helena Regional Airport;46,60680;-111,98300
US;Montana;HVR;KHVR;Havre City-County Airport;48,54300;-109,76200
US;Montana;JDN;KJDN;Jordan Airport;47,32880;-106,95300
US;Montana;LVM;KLVM;Mission Field;45,69940;-110,44800
US;Montana;LWT;KLWT;Lewistown Municipal Airport;47,04930;-109,46700
US;Montana;MLK;;Malta Airport;48,36690;-107,91900
US;Montana;MLS;KMLS;Miles City Airport (Frank Wiley Field);46,42800;-105,88600
US;Montana;MSO;KMSO;Missoula International Airport;46,91630;-114,09100
US;Montana;OLF;KOLF;L. M. Clayton Airport;48,09450;-105,57500
US;Montana;PWD;KPWD;Sher-Wood Airport;48,79030;-104,53400
US;Montana;RPX;KRPX;Roundup Airport;46,47510;-108,54100
US;Montana;SBX;KSBX;Shelby Airport;48,54070;-111,87100
US;Montana;SDY;KSDY;Sidney-Richland Municipal Airport;47,70690;-104,19300
US;Montana;THM;KTHM;Thompson Falls Airport;47,57350;-115,28100
US;Montana;WYS;KWYS;Yellowstone Airport;44,68840;-111,11800
US;Nebraska;AHF;;Arapahoe Municipal Airport;40,33950;-99,90650
US;Nebraska;AIA;KAIA;Alliance Municipal Airport;42,05320;-102,80400
US;Nebraska;ANW;KANW;Ainsworth Regional Airport;42,57920;-99,99300
US;Nebraska;BBW;KBBW;Broken Bow Municipal Airport;41,43650;-99,64220
US;Nebraska;BFF;KBFF;Western Nebraska Regional Airport (William B. Heilig Field);41,87400;-103,59600
US;Nebraska;BIE;KBIE;Beatrice Municipal Airport;40,30130;-96,75410
US;Nebraska;BUB;KBUB;Cram Field;41,77670;-99,14970
US;Nebraska;CDR;KCDR;Chadron Municipal Airport;42,83760;-103,09500
US;Nebraska;EAR;KEAR;Kearney Regional Airport;40,72700;-99,00680
US;Nebraska;EPG;;Browns Airport;40,86750;-96,11000
US;Nebraska;FBY;KFBY;Fairbury Municipal Airport;40,18300;-97,16930
US;Nebraska;FET;KFET;Fremont Municipal Airport;41,44910;-96,52020
US;Nebraska;GRI;KGRI;Central Nebraska Regional Airport;40,96750;-98,30960
US;Nebraska;GRN;KGRN;Gordon Municipal Airport;42,80600;-102,17500
US;Nebraska;HDE;KHDE;Brewster Field;40,45210;-99,33650
US;Nebraska;HSI;KHSI;Hastings Municipal Airport;40,60530;-98,42790
US;Nebraska;IML;KIML;Imperial Municipal Airport;40,50930;-101,62100
US;Nebraska;LBF;KLBF;North Platte Regional Airport (Lee Bird Field);41,12620;-100,68400
US;Nebraska;LNK;KLNK;Lincoln Airport;40,85100;-96,75920
US;Nebraska;LXN;KLXN;Jim Kelly Field;40,79100;-99,77730
US;Nebraska;MCK;KMCK;McCook Ben Nelson Regional Airport;40,20630;-100,59200
US;Nebraska;MHN;KMHN;Hooker County Airport;42,04220;-101,05900
US;Nebraska;MIQ;KMLE;Millard Airport;41,19500;-96,11480
US;Nebraska;OFF;KOFF;Offutt Air Force Base;41,11830;-95,91250
US;Nebraska;OFK;KOFK;Norfolk Regional Airport (Karl Stefan Memorial Field);41,98550;-97,43510
US;Nebraska;OGA;KOGA;Searle Field;41,11950;-101,77000
US;Nebraska;OKS;KOKS;Garden County Airport;41,40100;-102,35500
US;Nebraska;OLU;KOLU;Columbus Municipal Airport;41,44800;-97,34260
US;Nebraska;ONL;KONL;O'Neill Municipal Airport (John L. Baker Field);42,46990;-98,68810
US;Nebraska;SCB;KSCB;Scribner State Airport;41,61030;-96,62990
US;Nebraska;SNY;KSNY;Sidney Municipal Airport (Lloyd W. Carr Field);41,10130;-102,98500
US;Nebraska;VTN;KVTN;Miller Field;42,85780;-100,54800
US;Nevada;ASQ;;Austin Airport;39,46800;-117,19500
US;Nevada;BAM;KBAM;Battle Mountain Airport (Lander County Airport);40,59900;-116,87400
US;Nevada;BLD;;Boulder City Municipal Airport;35,94750;-114,86100
US;Nevada;BTY;KBTY;Beatty Airport;36,86110;-116,78700
US;Nevada;CSN;KCXP;Carson Airport;39,19220;-119,73400
US;Nevada;DRA;KDRA;Desert Rock Airport;36,61940;-116,03300
US;Nevada;EKO;KEKO;Elko Regional Airport;40,82490;-115,79200
US;Nevada;ELY;KELY;Ely Airport;39,29970;-114,84200
US;Nevada;EUE;;Eureka Airport;39,60420;-116,00500
US;Nevada;EYR;;Yerington Municipal Airport;39,00410;-119,15800
US;Nevada;FLX;KFLX;Fallon Municipal Airport;39,49910;-118,74900
US;Nevada;GAB;KGAB;Gabbs Airport;38,92410;-117,95900
US;Nevada;HSH;KHND;Henderson Executive Airport;35,97280;-115,13400
US;Nevada;HTH;KHTH;Hawthorne Industrial Airport;38,54440;-118,63400
US;Nevada;INS;KINS;Creech Air Force Base;36,58720;-115,67300
US;Nevada;KPT;;Jackpot Airport (Hayden Field);41,97600;-114,65800
US;Nevada;LAS;KLAS;Harry Reid International Airport;36,08010;-115,15200
US;Nevada;LOL;KLOL;Derby Field;40,06640;-118,56500
US;Nevada;LSV;KLSV;Nellis Air Force Base;36,23620;-115,03400
US;Nevada;LWL;KLWL;Wells Municipal Airport (Harriet Field);41,11710;-114,92200
US;Nevada;MEV;KMEV;Minden-Tahoe Airport;39,00030;-119,75100
US;Nevada;MFH;;Mesquite Airport;36,83500;-114,05500
US;Nevada;NFL;KNFL;NAS Fallon (Van Voorhis Field);39,41660;-118,70100
US;Nevada;RNO;KRNO;Reno-Tahoe International Airport;39,49910;-119,76800
US;Nevada;TPH;KTPH;Tonopah Airport;38,06020;-117,08700
US;Nevada;UCC;KUCC;Yucca Airstrip;36,94580;-116,03800
US;Nevada;VGT;KVGT;North Las Vegas Airport;36,21070;-115,19400
US;Nevada;WMC;KWMC;Winnemucca Municipal Airport;40,89660;-117,80600
US;Nevada;XSD;KTNX;Tonopah Test Range Airport;37,79880;-116,78100
US;New Hampshire;AFN;KAFN;Jaffrey Airport-Silver Ranch;42,80510;-72,00300
US;New Hampshire;ASH;KASH;Nashua Airport (Boire Field);42,78170;-71,51480
US;New Hampshire;BML;KBML;Berlin Regional Airport;44,57540;-71,17590
US;New Hampshire;CNH;KCNH;Claremont Municipal Airport;43,37040;-72,36870
US;New Hampshire;CON;KCON;Concord Municipal Airport;43,20270;-71,50230
US;New Hampshire;EEN;KEEN;Dillant-Hopkins Airport;42,89840;-72,27080
US;New Hampshire;ERR;KERR;Errol Airport;44,79250;-71,16420
US;New Hampshire;HIE;KHIE;Mount Washington Regional Airport;44,36760;-71,54450
US;New Hampshire;LCI;KLCI;Laconia Municipal Airport;43,57270;-71,41890
US;New Hampshire;LEB;KLEB;Lebanon Municipal Airport;43,62610;-72,30420
US;New Hampshire;MHT;KMHT;Manchester-Boston Regional Airport;42,93260;-71,43570
US;New Hampshire;NWH;;Parlin Field;40,46250;-74,33060
US;New Hampshire;PSM;KPSM;Portsmouth International Airport at Pease;43,07790;-70,82330
US;New Jersey;ACY;KACY;Atlantic City International Airport;39,45760;-74,57720
US;New Jersey;BLM;KBLM;Monmouth Executive Airport;40,18690;-74,12490
US;New Jersey;CDW;KCDW;Essex County Airport;40,87520;-74,28140
US;New Jersey;EWR;KEWR;Newark Liberty International Airport;40,69250;-74,16860
US;New Jersey;JVI;;Central Jersey Regional Airport;40,52440;-74,59840
US;New Jersey;LDJ;KLDJ;Linden Airport;40,61740;-74,24460
US;New Jersey;LLY;KVAY;South Jersey Regional Airport;39,94290;-74,84570
US;New Jersey;MIV;KMIV;Millville Municipal Airport;39,36780;-75,07220
US;New Jersey;MJX;KMJX;Robert J. Miller Air Park (Ocean County Airport);39,92750;-74,29240
US;New Jersey;MMU;KMMU;Morristown Municipal Airport;40,79940;-74,41490
US;New Jersey;NEL;KNEL;NAES Lakehurst (Maxfield Field);40,03330;-74,35330
US;New Jersey;PCT;;Princeton Airport;40,39920;-74,65890
US;New Jersey;TEB;KTEB;Teterboro Airport;40,85010;-74,06080
US;New Jersey;TTN;KTTN;Trenton-Mercer Airport;40,27670;-74,81350
US;New Jersey;WRI;KWRI;McGuire Air Force Base;40,01560;-74,59170
US;New Jersey;WWD;KWWD;Cape May Airport;39,00850;-74,90830
US;New Mexico;ABQ;KABQ;Albuquerque International Sunport;35,04020;-106,60900
US;New Mexico;ALM;KALM;Alamogordo-White Sands Regional Airport;32,83990;-105,99100
US;New Mexico;ATS;KATS;Artesia Municipal Airport;32,85250;-104,46800
US;New Mexico;AXX;KAXX;Angel Fire Airport;36,42200;-105,29000
US;New Mexico;CAO;KCAO;Clayton Municipal Airpark;36,44620;-103,16700
US;New Mexico;CNM;KCNM;Cavern City Air Terminal;32,33750;-104,26300
US;New Mexico;CVN;KCVN;Clovis Municipal Airport;34,42510;-103,07900
US;New Mexico;CVS;KCVS;Cannon Air Force Base;34,38280;-103,32200
US;New Mexico;DMN;KDMN;Deming Municipal Airport;32,26230;-107,72100
US;New Mexico;ESO;;Ohkay Owingeh Airport;36,03000;-106,04600
US;New Mexico;FMN;KFMN;Four Corners Regional Airport;36,74120;-108,23000
US;New Mexico;FSU;KFSU;Fort Sumner Municipal Airport;34,48340;-104,21700
US;New Mexico;GNT;KGNT;Grants-Milan Municipal Airport;35,16730;-107,90200
US;New Mexico;GUP;KGUP;Gallup Municipal Airport;35,51110;-108,78900
US;New Mexico;HBB;;Hobbs Industrial Airpark;32,76680;-103,20900
US;New Mexico;HMN;KHMN;Holloman Air Force Base;32,85250;-106,10700
US;New Mexico;HOB;KHOB;Lea County Regional Airport;32,68750;-103,21700
US;New Mexico;LAM;KLAM;Los Alamos County Airport;35,87980;-106,26900
US;New Mexico;LRU;KLRU;Las Cruces International Airport;32,28940;-106,92200
US;New Mexico;LSB;KLSB;Lordsburg Municipal Airport;32,33350;-108,69200
US;New Mexico;LVS;KLVS;Las Vegas Municipal Airport;35,65420;-105,14200
US;New Mexico;ONM;KONM;Socorro Municipal Airport;34,02400;-106,89800
US;New Mexico;ROW;KROW;Roswell International Air Center;33,30160;-104,53100
US;New Mexico;RTN;KRTN;Raton Municipal Airport (Crews Field);36,74150;-104,50200
US;New Mexico;RUI;KSRR;Sierra Blanca Regional Airport;33,46280;-105,53500
